975,87
976,87
977,87
978,87
979,87
980,87
981,87
982,87
983,87
984,87
988,87
989,87
990,87
1185,87
1191,87
1193,87
1272,87
1273,87
1274,87
1275,87
1277,87
1278,87
1280,87
1283,87
1284,87
1285,87
